Table Name,Column Name,Data Type,Sensitivity Level,Example Values
ITSecurity,PasswordHash,TEXT,Secret,7fccf8d6e22b62bde55c9761545f7a0dc0133cc5a63d8b10ed9f2e270d96d0ee
Employee,Salary,DECIMAL,Confidential,50588.31
Employee,EmployeeID,TEXT,Private,Require that.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB25JEXL90339977793346
Employee,Address,TEXT,Private,"86061 Mark Gateway
North Virginia, TN 80151"
Employee,ManagerName,TEXT,Private,Deborah Walker
Finance,InvestmentValue,DECIMAL,Confidential,80401.05
Finance,BankAccountNumber,TEXT,Confidential,GB18JDAK62202547909514
Healthcare,MedicalHistory,TEXT,Confidential,Level apply write.
Healthcare,Diagnosis,TEXT,Confidential,Woman fear body.
Finance,CompanyBudget,DECIMAL,Confidential,28594.02
Employee,Salary,DECIMAL,Confidential,7969.51
Sales,CustomerFeedback,TEXT,Public,Where should.
Finance,LoanAmount,DECIMAL,Confidential,74012.2
Healthcare,MedicalHistory,TEXT,Confidential,Two organization.
Sales,CustomerFeedback,TEXT,Public,Loss huge hold.
Sales,CustomerFeedback,TEXT,Public,Organization.
Employee,Gender,TEXT,Private,trans
Employee,Address,TEXT,Private,"04720 Sydney Mission
West David, MP 73419"
Sales,FavoriteProducts,TEXT,Public,Thousand couple.
Sales,DiscountCoupons,TEXT,Public,Serve idea whom.
ITSecurity,LoginAttempts,INT,Private,51
Employee,FullName,TEXT,Private,Christopher Kelly
Healthcare,Diagnosis,TEXT,Confidential,Data consumer.
Healthcare,EmergencyContact,TEXT,Private,Joseph Mckinney
Healthcare,Diagnosis,TEXT,Confidential,Allow bed direction.
Sales,DiscountCoupons,TEXT,Public,Executive himself.
Finance,BankAccountNumber,TEXT,Confidential,GB95FWNQ87025449923495
Employee,PhoneNumber,TEXT,Private,3724528913
ITSecurity,SessionToken,TEXT,Secret,57e117e2-f64a-470d-8d25-dc2f25f17b56
Healthcare,Diagnosis,TEXT,Confidential,Sound traditional.
Employee,EmployeeID,TEXT,Private,Most sit necessary.
ITSecurity,SessionToken,TEXT,Secret,f481443e-e3ca-4ac7-ab2c-6e74756fb17f
ITSecurity,LoginAttempts,INT,Private,77
Employee,Address,TEXT,Private,"1084 Hunt Key Apt. 392
Denniston, HI 52562"
Employee,FullName,TEXT,Private,Brian Hernandez
Finance,InvestmentValue,DECIMAL,Confidential,94324.24
ITSecurity,LoginAttempts,INT,Private,51
Employee,FullName,TEXT,Private,Douglas Le
ITSecurity,PasswordHash,TEXT,Secret,d6b36f9a018884ef2320dd9893b93229a5e5c2fe374b23b743f37a19c03ef4c1
Employee,Email,TEXT,Private,spencerdaniel@example.net
Sales,LoyaltyPoints,INT,Private,100
Employee,ManagerName,TEXT,Private,Jodi Chase
Employee,Department,TEXT,Private,Why answer make.
Finance,TaxID,TEXT,Secret,GB09AOOS19463294349740
Finance,LoanAmount,DECIMAL,Confidential,52396.3
Sales,LoyaltyPoints,INT,Private,87
Employee,Age,INT,Private,57
Finance,InvestmentValue,DECIMAL,Confidential,24450.21
ITSecurity,SessionToken,TEXT,Secret,73211bd9-ab57-422f-b97c-3515091ab57a
Employee,FullName,TEXT,Private,Frank Porter
Finance,LoanAmount,DECIMAL,Confidential,89697.25
Employee,PhoneNumber,TEXT,Private,001-240-994-1135x8233
Sales,OrderHistory,TEXT,Public,Often ground mouth.
Employee,JobTitle,TEXT,Private,Wear various.
Employee,DateOfBirth,DATE,Private,1971-12-13
Sales,CustomerFeedback,TEXT,Public,Bed several explain.
Finance,CompanyBudget,DECIMAL,Confidential,99101.58
Finance,CompanyBudget,DECIMAL,Confidential,16627.01
Finance,InvestmentValue,DECIMAL,Confidential,17254.97
Sales,DiscountCoupons,TEXT,Public,Film care yeah.
Sales,OrderHistory,TEXT,Public,Front crime reveal.
Healthcare,Diagnosis,TEXT,Confidential,Beyond center how.
Employee,JobTitle,TEXT,Private,Class bank together.
Finance,CreditCardNumber,TEXT,Secret,GB03YCDX58302154346700
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Healthcare,EmergencyContact,TEXT,Private,Jason Brown
Finance,CreditCardNumber,TEXT,Secret,GB74NFIX95953115337558
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Healthcare,EmergencyContact,TEXT,Private,Eric Williams
Employee,DateOfBirth,DATE,Private,2015-07-05
Sales,OrderHistory,TEXT,Public,Should bit talk.
Employee,Salary,DECIMAL,Confidential,40050.33
Finance,CreditCardNumber,TEXT,Secret,GB15FJWK03617243452311
Employee,EmployeeID,TEXT,Private,They thus bank.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB91IUBR05539945239692
Sales,DiscountCoupons,TEXT,Public,When maybe service.
Finance,LoanAmount,DECIMAL,Confidential,20651.59
Employee,FullName,TEXT,Private,Garrett Wall
Employee,EmployeeID,TEXT,Private,Feel eight agent.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB82ZTUO55469462851325
ITSecurity,LoginAttempts,INT,Private,39
Finance,CreditCardNumber,TEXT,Secret,GB10HMRE79156869002746
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Employee,Gender,TEXT,Private,male
Employee,EmployeeID,TEXT,Private,Form with others.
Finance,BankAccountNumber,TEXT,Confidential,GB18UWNS08111242678580
Employee,Address,TEXT,Private,"525 Julia Path
Port Philipbury, MD 50861"
Healthcare,Diagnosis,TEXT,Confidential,Account face.
ITSecurity,LoginAttempts,INT,Private,63
Employee,JobTitle,TEXT,Private,A subject nothing.
Sales,LoyaltyPoints,INT,Private,91
ITSecurity,APIKey,TEXT,Secret,d727c43678c9edce3385025c2b56db14
Employee,Gender,TEXT,Private,male
Finance,BankAccountNumber,TEXT,Confidential,GB73RUAS40113676342300
ITSecurity,SessionToken,TEXT,Secret,5a60b0c1-2a5c-473d-8c65-6e50aed988f4
Healthcare,Diagnosis,TEXT,Confidential,Edge bit sea likely.
Sales,CustomerFeedback,TEXT,Public,Herself quite.
Sales,CustomerFeedback,TEXT,Public,There pick push hit.
Sales,CustomerFeedback,TEXT,Public,Be machine until.
Employee,JobTitle,TEXT,Private,Use every be join.
Finance,BankAccountNumber,TEXT,Confidential,GB67XUAC44537592296326
Sales,FavoriteProducts,TEXT,Public,Early during about.
Finance,CompanyBudget,DECIMAL,Confidential,98448.08
Employee,Department,TEXT,Private,Action difficult.
Finance,CreditCardNumber,TEXT,Secret,GB26UDNG37829427348527
Employee,PhoneNumber,TEXT,Private,5067976160
Employee,Email,TEXT,Private,stephanie40@example.com
Employee,Address,TEXT,Private,"Unit 7710 Box 9409
DPO AE 55159"
ITSecurity,APIKey,TEXT,Secret,66b5206dd463102341486aabd60e4abd
Employee,Address,TEXT,Private,"95921 Morrison Cove
Lake Katherine, OK 33135"
Employee,PhoneNumber,TEXT,Private,+1-885-939-6884
Employee,Department,TEXT,Private,Mouth unit smile.
Finance,TaxID,TEXT,Secret,GB63ZBBG57014578017583
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB31CZSW52947681309795
Sales,FavoriteProducts,TEXT,Public,Front degree role.
Employee,PhoneNumber,TEXT,Private,001-320-544-9480x969
Finance,CreditCardNumber,TEXT,Secret,GB06ZHBD15810106634574
Finance,CompanyBudget,DECIMAL,Confidential,23297.2
Employee,EmployeeID,TEXT,Private,Commercial cell ago.
Healthcare,Diagnosis,TEXT,Confidential,Site state their.
Healthcare,Prescription,TEXT,Confidential,Campaign.
Employee,Gender,TEXT,Private,female
Employee,Age,INT,Private,83
Finance,BankAccountNumber,TEXT,Confidential,GB28CAQI09747343038755
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB53YQHL50769313394720
ITSecurity,SessionToken,TEXT,Secret,be4b017e-d127-4bc3-919b-d8ab5c4c4503
Finance,CompanyBudget,DECIMAL,Confidential,35404.55
Employee,Salary,DECIMAL,Confidential,60266.63
Healthcare,MedicalHistory,TEXT,Confidential,Chair among surface.
Employee,Department,TEXT,Private,House society which.
Sales,CustomerFeedback,TEXT,Public,Trade maybe energy.
Employee,EmployeeID,TEXT,Private,Feel up century.
Healthcare,EmergencyContact,TEXT,Private,Lauren Hill
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Employee,Age,INT,Private,23
Sales,LoyaltyPoints,INT,Private,20
Healthcare,Diagnosis,TEXT,Confidential,Ready adult inside.
Healthcare,MedicalHistory,TEXT,Confidential,Food stand appear.
Sales,DiscountCoupons,TEXT,Public,Trouble role.
Employee,Email,TEXT,Private,cynthiagonzalez@example.net
Finance,TaxID,TEXT,Secret,GB11MEAX80934632191569
Employee,FullName,TEXT,Private,Marisa Banks
Finance,CompanyBudget,DECIMAL,Confidential,28849.88
Employee,EmployeeID,TEXT,Private,Move doctor too.
Employee,Salary,DECIMAL,Confidential,28073.36
Employee,FullName,TEXT,Private,David Braun
Finance,LoanAmount,DECIMAL,Confidential,38661.21
Employee,EmployeeID,TEXT,Private,Red smile language.
Finance,CompanyBudget,DECIMAL,Confidential,49260.48
Employee,Gender,TEXT,Private,male
ITSecurity,APIKey,TEXT,Secret,874dc499753e4529dbf6490c8449c21c
ITSecurity,SessionToken,TEXT,Secret,0b556b53-dec8-43ea-acae-0cc778ab5ecf
Employee,Department,TEXT,Private,Sometimes factor.
Employee,DateOfBirth,DATE,Private,2016-09-26
Sales,CustomerFeedback,TEXT,Public,Enjoy family get.
Finance,CreditCardNumber,TEXT,Secret,GB43SVSZ59693877218094
Employee,PhoneNumber,TEXT,Private,845.983.8929x5580
Finance,TaxID,TEXT,Secret,GB08SGFH11682041212439
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB74TWTG35906392359232
Finance,BankAccountNumber,TEXT,Confidential,GB37YSDI84667331161682
Employee,DateOfBirth,DATE,Private,2023-06-15
Finance,CreditCardNumber,TEXT,Secret,GB41LDAV99150349008237
Employee,EmployeeID,TEXT,Private,Thus move center.
Sales,OrderHistory,TEXT,Public,Agreement loss.
Healthcare,Diagnosis,TEXT,Confidential,These six.
ITSecurity,LoginAttempts,INT,Private,65
Employee,Department,TEXT,Private,Action case phone.
Employee,PhoneNumber,TEXT,Private,666.504.0671
Sales,CustomerFeedback,TEXT,Public,Either draw discuss.
Employee,DateOfBirth,DATE,Private,1977-09-03
Employee,ManagerName,TEXT,Private,Amanda Carter
Employee,Age,INT,Private,73
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB08RICV40988280164177
Sales,FavoriteProducts,TEXT,Public,Successful.
Sales,CustomerFeedback,TEXT,Public,Cover quality sing.
Finance,CompanyBudget,DECIMAL,Confidential,13151.38
Healthcare,EmergencyContact,TEXT,Private,Kathryn Brown
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Employee,Gender,TEXT,Private,female
Sales,CustomerFeedback,TEXT,Public,About unit become.
ITSecurity,SessionToken,TEXT,Secret,23ff42f5-eadf-40f9-b90f-8c7d2c1c21ff
Employee,JobTitle,TEXT,Private,Read understand.
Finance,CreditCardNumber,TEXT,Secret,GB95RTPU86643172423097
Employee,Email,TEXT,Private,williamsluke@example.com
Finance,CreditCardNumber,TEXT,Secret,GB71SUKQ54453135823276
Employee,Salary,DECIMAL,Confidential,92566.72
Healthcare,EmergencyContact,TEXT,Private,Dean Cline
Finance,BankAccountNumber,TEXT,Confidential,GB51XDHX78110410934045
Employee,Salary,DECIMAL,Confidential,90389.47
Sales,CustomerFeedback,TEXT,Public,Color course wonder.
Finance,LoanAmount,DECIMAL,Confidential,19084.91
Employee,EmployeeID,TEXT,Private,What expert.
ITSecurity,LoginAttempts,INT,Private,73
Finance,CreditCardNumber,TEXT,Secret,GB70LHLH26640375430983
Employee,DateOfBirth,DATE,Private,2010-06-02
Employee,Gender,TEXT,Private,male
Healthcare,Prescription,TEXT,Confidential,Simply take single.
Sales,DiscountCoupons,TEXT,Public,Born international.
Finance,TaxID,TEXT,Secret,GB83TRMK55582134778881
Finance,BankAccountNumber,TEXT,Confidential,GB12YRBA27213945483413
Sales,FavoriteProducts,TEXT,Public,Test threat surface.
Employee,FullName,TEXT,Private,Eric Richardson
Healthcare,MedicalHistory,TEXT,Confidential,Including page.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB80TCMF02150420751933
Healthcare,Prescription,TEXT,Confidential,Or fact young.
Employee,JobTitle,TEXT,Private,Whether resource.
ITSecurity,PasswordHash,TEXT,Secret,37a34cec92e9e10782c686343cf38a1d24384137bc0dddea572d0afaf55200e1
Employee,Age,INT,Private,95
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Employee,Gender,TEXT,Private,trans
ITSecurity,LoginAttempts,INT,Private,90
Healthcare,MedicalHistory,TEXT,Confidential,Church nothing two.
Finance,CreditCardNumber,TEXT,Secret,GB62DKNC28577636289519
Finance,CreditCardNumber,TEXT,Secret,GB96VVCI39406880584899
Employee,Email,TEXT,Private,gallagherjoshua@example.com
ITSecurity,LoginAttempts,INT,Private,97
Sales,OrderHistory,TEXT,Public,Professor but smile.
Finance,LoanAmount,DECIMAL,Confidential,40623.07
Sales,OrderHistory,TEXT,Public,From also effect.
Sales,CustomerFeedback,TEXT,Public,Friend minute peace.
Sales,LoyaltyPoints,INT,Private,77
Employee,Email,TEXT,Private,kevin18@example.org
Sales,LoyaltyPoints,INT,Private,72
Employee,ManagerName,TEXT,Private,Aaron Miller
Sales,FavoriteProducts,TEXT,Public,Measure available.
Employee,Email,TEXT,Private,shannon92@example.com
Employee,ManagerName,TEXT,Private,Amanda King
ITSecurity,PasswordHash,TEXT,Secret,81c7d817ae99a6e5f3a6b05c572bd948f4156fb5ec8bd544ae160d521e6b42fc
Sales,DiscountCoupons,TEXT,Public,Lead hotel finish.
Employee,Address,TEXT,Private,"508 Michelle Lock Suite 233
Jasonbury, NV 40480"
Healthcare,Diagnosis,TEXT,Confidential,Team such from.
Finance,BankAccountNumber,TEXT,Confidential,GB46STVU15306142017014
Sales,OrderHistory,TEXT,Public,Miss let crime such.
Employee,FullName,TEXT,Private,Tyler King
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB49LBFS53869794241679
Finance,TaxID,TEXT,Secret,GB51NHHQ34948002655965
Sales,DiscountCoupons,TEXT,Public,Style create early.
Sales,OrderHistory,TEXT,Public,Pick democratic.
Employee,Address,TEXT,Private,"436 Joshua Bridge Suite 799
Hernandezland, LA 95888"
Employee,Email,TEXT,Private,john21@example.com
Healthcare,EmergencyContact,TEXT,Private,Leah Oconnor
Employee,JobTitle,TEXT,Private,Professional hold.
Employee,Email,TEXT,Private,klinesteven@example.org
Finance,InvestmentValue,DECIMAL,Confidential,56777.53
Employee,PhoneNumber,TEXT,Private,001-775-365-1092x61026
Sales,LoyaltyPoints,INT,Private,18
Employee,Address,TEXT,Private,"6094 Hickman Mall Apt. 174
South Sandraland, OR 31844"
Finance,CompanyBudget,DECIMAL,Confidential,37990.15
Finance,CompanyBudget,DECIMAL,Confidential,47798.52
Finance,BankAccountNumber,TEXT,Confidential,GB68ZAXL81999394084686
Finance,CreditCardNumber,TEXT,Secret,GB80PFDD30701021951714
Employee,DateOfBirth,DATE,Private,2009-02-09
Employee,DateOfBirth,DATE,Private,1994-01-27
Employee,Email,TEXT,Private,westdoris@example.com
ITSecurity,APIKey,TEXT,Secret,08662d8aed7fca96e35aef083331b8bc
Finance,CreditCardNumber,TEXT,Secret,GB51HCDS81788412049744
Healthcare,Prescription,TEXT,Confidential,Study street drop.
ITSecurity,SessionToken,TEXT,Secret,ce968915-c668-47a7-8425-e01b0e69bdd5
Employee,Department,TEXT,Private,It bad price woman.
Employee,Email,TEXT,Private,rjohnson@example.org
Sales,OrderHistory,TEXT,Public,Difference item.
Sales,CustomerFeedback,TEXT,Public,Relate wish before.
Sales,LoyaltyPoints,INT,Private,60
Employee,Salary,DECIMAL,Confidential,82896.39
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB02XYNE50481030054889
Employee,Email,TEXT,Private,samanthawright@example.com
Employee,Department,TEXT,Private,Second report show.
Employee,FullName,TEXT,Private,Amy Weber
Employee,DateOfBirth,DATE,Private,2012-03-05
Employee,ManagerName,TEXT,Private,David Cunningham
Employee,EmployeeID,TEXT,Private,Career risk war.
ITSecurity,APIKey,TEXT,Secret,d4b0b467735dd81f70fb658349fabed0
Employee,DateOfBirth,DATE,Private,1973-10-04
Employee,Email,TEXT,Private,andrewsmith@example.net
Employee,JobTitle,TEXT,Private,Air garden Mrs.
Healthcare,EmergencyContact,TEXT,Private,Kristin Hanson
Sales,OrderHistory,TEXT,Public,Argue eight eat.
Sales,LoyaltyPoints,INT,Private,50
Employee,Salary,DECIMAL,Confidential,51893.76
Employee,Address,TEXT,Private,"1070 Kristina Fort Suite 757
South Leah, MS 56123"
Employee,Salary,DECIMAL,Confidential,6660.82
Sales,OrderHistory,TEXT,Public,Political late.
Employee,Address,TEXT,Private,"85403 Daniel Gardens Suite 971
North Katrinaland, MD 42855"
Employee,Age,INT,Private,46
Employee,Email,TEXT,Private,melissa08@example.com
Healthcare,MedicalHistory,TEXT,Confidential,Their should.
Healthcare,Prescription,TEXT,Confidential,Imagine necessary.
Sales,OrderHistory,TEXT,Public,Born sense top.
Healthcare,EmergencyContact,TEXT,Private,Shannon Owen
ITSecurity,LoginAttempts,INT,Private,46
Employee,Salary,DECIMAL,Confidential,72678.52
ITSecurity,APIKey,TEXT,Secret,05bc6e9e90d1e96aeda9e0bf1bed60f0
Employee,Gender,TEXT,Private,male
ITSecurity,LoginAttempts,INT,Private,21
Employee,Age,INT,Private,47
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB54CIQW33951493429428
Employee,Address,TEXT,Private,"2478 Alexandra Ferry
South Toni, NE 42232"
Healthcare,EmergencyContact,TEXT,Private,Nicole Huerta
Sales,FavoriteProducts,TEXT,Public,Method case image.
Employee,EmployeeID,TEXT,Private,Decide baby leader.
Finance,TaxID,TEXT,Secret,GB34SNJL05651721506804
Employee,ManagerName,TEXT,Private,Charles Morris
Employee,Address,TEXT,Private,"077 Gary Mews Suite 347
South Kevinview, OH 19120"
Healthcare,Prescription,TEXT,Confidential,Bag laugh forget.
Employee,Address,TEXT,Private,"09285 Teresa Lane
Port Michael, VA 61166"
Employee,Salary,DECIMAL,Confidential,65641.15
Finance,LoanAmount,DECIMAL,Confidential,53101.2
ITSecurity,PasswordHash,TEXT,Secret,e1218e7dcd0b1c967d0415119f3b18097839913183cfa39e6e66911a2a743695
Employee,Age,INT,Private,74
Healthcare,EmergencyContact,TEXT,Private,Kevin Martin
ITSecurity,PasswordHash,TEXT,Secret,ce6ad7e5477beda5793b3459a660a85c8f0319bbf04b8d1a07ab28ffb35759a4
ITSecurity,LoginAttempts,INT,Private,75
Finance,InvestmentValue,DECIMAL,Confidential,2860.01
Finance,BankAccountNumber,TEXT,Confidential,GB93JRCC60776326198473
Employee,Salary,DECIMAL,Confidential,64759.53
ITSecurity,PasswordHash,TEXT,Secret,99a713b46294ddf91dcbcfc4d6962a59763fde6404aacaaa5059171f5322e096
Employee,ManagerName,TEXT,Private,Francisco Schwartz
Employee,PhoneNumber,TEXT,Private,717.584.9591
Employee,Email,TEXT,Private,michelle13@example.net
ITSecurity,PasswordHash,TEXT,Secret,6fa0189863342f1124cfa4e1b32d6bc3e511b518b6a6de09f2be8e0ded59bafd
ITSecurity,PasswordHash,TEXT,Secret,86fac17ceaa779fffd935f732f4d4e8cef56467bc4b1b3e2d3bc7537133059b2
ITSecurity,SessionToken,TEXT,Secret,8aa2d756-4a0a-4b2b-ba04-f4a6b0a8c04c
Employee,Address,TEXT,Private,"355 Dunlap Square
East Kimberlyfort, NC 10965"
Healthcare,Diagnosis,TEXT,Confidential,Authority if if.
Employee,Salary,DECIMAL,Confidential,99279.33
ITSecurity,APIKey,TEXT,Secret,3e2af53d3c7b94f3b8f61a10166d6505
ITSecurity,PasswordHash,TEXT,Secret,0bf70c2a40807bdf1f38bc88f2ae3944abed3ec564dba4ffbc036f6c01c408aa
Finance,TaxID,TEXT,Secret,GB58POIY66535607234076
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Finance,InvestmentValue,DECIMAL,Confidential,6188.82
Sales,OrderHistory,TEXT,Public,Machine yes.
ITSecurity,SessionToken,TEXT,Secret,dce5e712-0d4e-4d2a-b204-8cae0bf326b2
Finance,InvestmentValue,DECIMAL,Confidential,5965.59
ITSecurity,APIKey,TEXT,Secret,52ba90fe91a4133b9f05fc8a4f4a60a7
Sales,OrderHistory,TEXT,Public,Hit cell answer.
Finance,LoanAmount,DECIMAL,Confidential,12800.61
Finance,CompanyBudget,DECIMAL,Confidential,24287.91
Finance,BankAccountNumber,TEXT,Confidential,GB05RNXN66185420430055
Employee,Gender,TEXT,Private,female
Healthcare,Diagnosis,TEXT,Confidential,Election which.
Finance,CompanyBudget,DECIMAL,Confidential,26656.77
Employee,JobTitle,TEXT,Private,War include add.
Finance,LoanAmount,DECIMAL,Confidential,39056.78
Employee,EmployeeID,TEXT,Private,Policy open walk.
Employee,Department,TEXT,Private,Particular year.
Sales,CustomerFeedback,TEXT,Public,Part perform inside.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Sales,DiscountCoupons,TEXT,Public,Road crime capital.
Employee,ManagerName,TEXT,Private,Steven Torres
Healthcare,EmergencyContact,TEXT,Private,Steven Mcdonald
Sales,DiscountCoupons,TEXT,Public,Position tell enter.
Finance,InvestmentValue,DECIMAL,Confidential,84754.75
Sales,OrderHistory,TEXT,Public,Make well doctor.
ITSecurity,PasswordHash,TEXT,Secret,04927d52e9ddcc734af1b106c6fc6b0ebe00e5d5871a675b1de9f0483c7e1d4e
Sales,FavoriteProducts,TEXT,Public,Power meeting born.
Healthcare,MedicalHistory,TEXT,Confidential,Crime food wife.
ITSecurity,LoginAttempts,INT,Private,79
ITSecurity,APIKey,TEXT,Secret,c5ac7cd0243aa4c32bd584a78f822169
Employee,Salary,DECIMAL,Confidential,20558.88
Employee,Age,INT,Private,82
Employee,Gender,TEXT,Private,trans
Employee,Age,INT,Private,93
Employee,Gender,TEXT,Private,male
ITSecurity,PasswordHash,TEXT,Secret,8fab283d74607c700db6f4c576d5334bd35361b66a448ba96d9c54ac460d938e
ITSecurity,LoginAttempts,INT,Private,36
Healthcare,Prescription,TEXT,Confidential,Local most small.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB96QSDA04765216137271
