Table Name,Column Name,Data Type,Sensitivity Level,Example Values
Finance,LoanAmount,DECIMAL,Confidential,34906.33
ITSecurity,APIKey,TEXT,Secret,b430765f1ba4d8861a0b568d46583b8b
Employee,Age,INT,Private,53
Sales,FavoriteProducts,TEXT,Public,Eight bank picture.
ITSecurity,PasswordHash,TEXT,Secret,d566765c03dd6cdac0aded46539002f2dbeffd872c4f65e855d58118efb649f8
Sales,FavoriteProducts,TEXT,Public,Want they civil.
Employee,ManagerName,TEXT,Private,Gina Williams
Finance,TaxID,TEXT,Secret,GB70PQZL68818342911690
Finance,BankAccountNumber,TEXT,Confidential,GB30IXSP08645680609733
Employee,DateOfBirth,DATE,Private,1984-05-28
ITSecurity,SessionToken,TEXT,Secret,d733bfe1-f1a3-4780-9dfe-f22fed59ffd1
Sales,LoyaltyPoints,INT,Private,61
Finance,LoanAmount,DECIMAL,Confidential,30385.22
Employee,PhoneNumber,TEXT,Private,(732)624-5533x647
Sales,CustomerFeedback,TEXT,Public,Set measure.
Sales,LoyaltyPoints,INT,Private,41
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB10KMEL12380925448040
Finance,BankAccountNumber,TEXT,Confidential,GB06HPVF12139024387311
Sales,FavoriteProducts,TEXT,Public,Close through.
Healthcare,Diagnosis,TEXT,Confidential,College why think.
Employee,Email,TEXT,Private,ahumphrey@example.com
Employee,EmployeeID,TEXT,Private,Experience board.
Finance,CompanyBudget,DECIMAL,Confidential,10929.03
Employee,Email,TEXT,Private,rodgersdaniel@example.net
Healthcare,MedicalHistory,TEXT,Confidential,Large however on.
ITSecurity,PasswordHash,TEXT,Secret,2d8fc9631bd36c17d75f5fb5f8034a85214876719b0509ff8ac1bb7745f96bb8
Finance,BankAccountNumber,TEXT,Confidential,GB22LLQP81029478414378
Employee,JobTitle,TEXT,Private,Inside color event.
ITSecurity,PasswordHash,TEXT,Secret,81c7d817ae99a6e5f3a6b05c572bd948f4156fb5ec8bd544ae160d521e6b42fc
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Employee,Address,TEXT,Private,"10043 Smith Plains
East Ellen, MP 24231"
Employee,Salary,DECIMAL,Confidential,19202.9
Employee,Salary,DECIMAL,Confidential,1174.64
ITSecurity,APIKey,TEXT,Secret,e9b153b57531b231dcd6ae554e00bc0c
Employee,FullName,TEXT,Private,Vanessa Robertson
Healthcare,MedicalHistory,TEXT,Confidential,Fire six per time.
Finance,InvestmentValue,DECIMAL,Confidential,17159.53
Finance,BankAccountNumber,TEXT,Confidential,GB91HEPW13130842248195
Employee,Email,TEXT,Private,tracey14@example.org
Employee,EmployeeID,TEXT,Private,Politics art use.
Sales,DiscountCoupons,TEXT,Public,Less baby purpose.
Healthcare,Diagnosis,TEXT,Confidential,Performance sign.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB31PRQP14885107193953
Employee,PhoneNumber,TEXT,Private,9329295097
Finance,LoanAmount,DECIMAL,Confidential,5769.61
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB35GXJA93456676847681
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Healthcare,MedicalHistory,TEXT,Confidential,Western very tend.
ITSecurity,SessionToken,TEXT,Secret,5bf6fbf4-7cfa-4b63-aefd-2db7069d2f87
ITSecurity,SessionToken,TEXT,Secret,699f32dc-5722-4d82-aa26-c24abb269ac2
Sales,OrderHistory,TEXT,Public,Education loss.
ITSecurity,APIKey,TEXT,Secret,05628fbbefffebec50296cdfaea8534f
Employee,Age,INT,Private,18
Sales,FavoriteProducts,TEXT,Public,Cell suddenly thing.
Employee,EmployeeID,TEXT,Private,Affect north thing.
Employee,FullName,TEXT,Private,Daniel Castro
Healthcare,Diagnosis,TEXT,Confidential,Cover personal only.
Finance,TaxID,TEXT,Secret,GB21HPQP95782773672520
Employee,PhoneNumber,TEXT,Private,(216)653-3591
Employee,FullName,TEXT,Private,Heather Garrett DDS
Sales,LoyaltyPoints,INT,Private,92
Sales,LoyaltyPoints,INT,Private,55
Finance,BankAccountNumber,TEXT,Confidential,GB69GSRC73469160717648
Employee,EmployeeID,TEXT,Private,Sing available girl.
Finance,CreditCardNumber,TEXT,Secret,GB32RZMU00072219475816
Healthcare,MedicalHistory,TEXT,Confidential,Soldier member side.
Finance,InvestmentValue,DECIMAL,Confidential,24290.66
Employee,Address,TEXT,Private,"74554 Miranda Mill
Lake Dawn, NH 93215"
Employee,FullName,TEXT,Private,Robert Swanson
Employee,Gender,TEXT,Private,female
Employee,PhoneNumber,TEXT,Private,(639)903-9987
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Sales,OrderHistory,TEXT,Public,Single business.
Employee,Age,INT,Private,88
Employee,Department,TEXT,Private,Recent marriage.
Employee,Age,INT,Private,93
Finance,LoanAmount,DECIMAL,Confidential,88955.47
Finance,LoanAmount,DECIMAL,Confidential,83668.74
Finance,LoanAmount,DECIMAL,Confidential,29227.15
Employee,Gender,TEXT,Private,female
Finance,CreditCardNumber,TEXT,Secret,GB54UAKK05786485364601
Finance,CompanyBudget,DECIMAL,Confidential,45728.03
ITSecurity,PasswordHash,TEXT,Secret,2ad7ef1930ef11e644cb9b79e49305d254906310a77ee9f27004d34d3c285897
Employee,Salary,DECIMAL,Confidential,56949.7
Employee,Department,TEXT,Private,Son purpose son but.
Employee,FullName,TEXT,Private,Scott Lambert
Employee,FullName,TEXT,Private,Elizabeth Rodriguez
Finance,CreditCardNumber,TEXT,Secret,GB52GOMD37057746866284
ITSecurity,SessionToken,TEXT,Secret,bc76a4b6-e23f-4788-840b-7ee68543cd96
Finance,TaxID,TEXT,Secret,GB56AITG76166674493212
Finance,CompanyBudget,DECIMAL,Confidential,64870.66
ITSecurity,LoginAttempts,INT,Private,39
Finance,InvestmentValue,DECIMAL,Confidential,14456.46
Sales,CustomerFeedback,TEXT,Public,Right occur.
Employee,Department,TEXT,Private,They increase.
ITSecurity,PasswordHash,TEXT,Secret,fe2109ff55d606de8a8b15e29018b485b419846267f4fac46fa32e5762cac013
Finance,CreditCardNumber,TEXT,Secret,GB23GDQC47702149032414
Employee,Address,TEXT,Private,"171 Barbara Loaf Suite 511
South Aprilville, ND 94125"
Employee,Email,TEXT,Private,gwilliams@example.net
Finance,CreditCardNumber,TEXT,Secret,GB75AAYB91300891166152
Finance,BankAccountNumber,TEXT,Confidential,GB93KNLY65241915651380
Sales,CustomerFeedback,TEXT,Public,Investment question.
ITSecurity,SessionToken,TEXT,Secret,f4c46625-8548-4dd4-af02-77687835f3e9
Employee,Email,TEXT,Private,westdoris@example.com
Employee,DateOfBirth,DATE,Private,1987-09-02
Finance,TaxID,TEXT,Secret,GB45RKXX87859791948765
Finance,CompanyBudget,DECIMAL,Confidential,92396.83
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Employee,ManagerName,TEXT,Private,Lauren Saunders
Employee,Department,TEXT,Private,Amount analysis.
ITSecurity,SessionToken,TEXT,Secret,e5edda6e-f521-4b03-8c8a-2ab5f112fa55
Employee,Salary,DECIMAL,Confidential,80898.72
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Healthcare,Prescription,TEXT,Confidential,Total occur wrong.
Healthcare,Prescription,TEXT,Confidential,Technology window.
Sales,FavoriteProducts,TEXT,Public,Late two budget.
Employee,Gender,TEXT,Private,trans
Employee,DateOfBirth,DATE,Private,2010-12-01
ITSecurity,APIKey,TEXT,Secret,adf3c75325b89021e84dba12d868b85e
Employee,JobTitle,TEXT,Private,Day that speech.
Finance,CompanyBudget,DECIMAL,Confidential,72154.22
Healthcare,MedicalHistory,TEXT,Confidential,Tend ability.
Sales,OrderHistory,TEXT,Public,Television recently.
ITSecurity,LoginAttempts,INT,Private,57
Sales,DiscountCoupons,TEXT,Public,Himself your space.
Employee,Department,TEXT,Private,Show take both.
Finance,TaxID,TEXT,Secret,GB95BHFA11641023027357
Employee,Gender,TEXT,Private,female
Employee,Address,TEXT,Private,"92646 Danielle Keys Suite 889
Scottbury, CT 79893"
ITSecurity,LoginAttempts,INT,Private,59
Employee,Age,INT,Private,99
Employee,DateOfBirth,DATE,Private,1982-01-20
Healthcare,Prescription,TEXT,Confidential,Scientist gun.
Healthcare,EmergencyContact,TEXT,Private,Lauren Conley
Finance,TaxID,TEXT,Secret,GB75IOCB07936813374632
Sales,DiscountCoupons,TEXT,Public,Public which before.
Healthcare,MedicalHistory,TEXT,Confidential,Major yard capital.
Employee,JobTitle,TEXT,Private,Agent piece figure.
Finance,CreditCardNumber,TEXT,Secret,GB50LFXH55786954249553
Finance,TaxID,TEXT,Secret,GB03FAXW87251335766268
Employee,DateOfBirth,DATE,Private,2014-02-27
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Employee,EmployeeID,TEXT,Private,Gun at away tough.
ITSecurity,SessionToken,TEXT,Secret,1503d635-49b6-4eac-a936-4da27930371e
Sales,OrderHistory,TEXT,Public,Far hold rich heart.
Sales,CustomerFeedback,TEXT,Public,Detail degree.
Healthcare,MedicalHistory,TEXT,Confidential,Congress expect.
Sales,DiscountCoupons,TEXT,Public,Positive civil.
Finance,LoanAmount,DECIMAL,Confidential,91954.41
Finance,CompanyBudget,DECIMAL,Confidential,20819.2
Finance,InvestmentValue,DECIMAL,Confidential,16916.95
Sales,OrderHistory,TEXT,Public,Wind include sport.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB92KQHQ40943940585345
Finance,BankAccountNumber,TEXT,Confidential,GB04ISKE38452997298022
Sales,CustomerFeedback,TEXT,Public,State order nothing.
Employee,PhoneNumber,TEXT,Private,+1-533-896-7943
Finance,TaxID,TEXT,Secret,GB34SNJL05651721506804
Employee,Email,TEXT,Private,benjamin94@example.com
Employee,EmployeeID,TEXT,Private,Feel something.
Employee,FullName,TEXT,Private,Deborah Peterson
Employee,PhoneNumber,TEXT,Private,350-746-4801x1823
Employee,Salary,DECIMAL,Confidential,71705.04
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Finance,BankAccountNumber,TEXT,Confidential,GB53PNZQ76591180440436
Finance,LoanAmount,DECIMAL,Confidential,80257.2
Finance,InvestmentValue,DECIMAL,Confidential,80582.49
Healthcare,MedicalHistory,TEXT,Confidential,Artist find phone.
Employee,JobTitle,TEXT,Private,Dream support.
Finance,CompanyBudget,DECIMAL,Confidential,71191.99
Finance,InvestmentValue,DECIMAL,Confidential,17602.22
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB30MOOK71802492143586
Sales,DiscountCoupons,TEXT,Public,Plan body process.
Finance,CompanyBudget,DECIMAL,Confidential,75534.51
Healthcare,EmergencyContact,TEXT,Private,Jenna Clark
Finance,InvestmentValue,DECIMAL,Confidential,19193.53
Employee,EmployeeID,TEXT,Private,Loss newspaper fly.
Sales,LoyaltyPoints,INT,Private,44
Finance,InvestmentValue,DECIMAL,Confidential,28499.28
Employee,Email,TEXT,Private,bbennett@example.com
Employee,FullName,TEXT,Private,Jennifer Mann
ITSecurity,LoginAttempts,INT,Private,29
Employee,EmployeeID,TEXT,Private,Allow but score tax.
Healthcare,Prescription,TEXT,Confidential,Significant.
Healthcare,Diagnosis,TEXT,Confidential,Though week stock.
Healthcare,Prescription,TEXT,Confidential,Heart radio western.
Employee,JobTitle,TEXT,Private,Approach.
ITSecurity,LoginAttempts,INT,Private,50
Employee,Age,INT,Private,19
Employee,Gender,TEXT,Private,trans
Employee,EmployeeID,TEXT,Private,Drug sit rise.
Finance,InvestmentValue,DECIMAL,Confidential,21299.56
ITSecurity,LoginAttempts,INT,Private,77
ITSecurity,APIKey,TEXT,Secret,d3978e2c4698ce35ffc4f19164a26529
Sales,LoyaltyPoints,INT,Private,87
Sales,DiscountCoupons,TEXT,Public,Back service cut we.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB84MZIU22101842317585
Employee,Gender,TEXT,Private,female
Finance,BankAccountNumber,TEXT,Confidential,GB28LODV29447308885970
Finance,InvestmentValue,DECIMAL,Confidential,4133.38
Employee,Salary,DECIMAL,Confidential,15129.09
ITSecurity,APIKey,TEXT,Secret,5d9a4855ac66ead727358cc66236178d
Finance,CompanyBudget,DECIMAL,Confidential,93710.24
Healthcare,Diagnosis,TEXT,Confidential,Positive age.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
ITSecurity,APIKey,TEXT,Secret,19dd30b9b27ad9acdb9859c84676a0a6
Finance,BankAccountNumber,TEXT,Confidential,GB51VSKP05658697547292
Employee,ManagerName,TEXT,Private,Norman Jackson
Employee,PhoneNumber,TEXT,Private,001-442-641-7075x32056
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB90EIBG12546252163746
Employee,Gender,TEXT,Private,female
ITSecurity,LoginAttempts,INT,Private,56
ITSecurity,APIKey,TEXT,Secret,4771a2a92a0e24a71660be4f55fa919e
ITSecurity,PasswordHash,TEXT,Secret,63106acdbb45ede0c46de7aa31040b26ee167d9a2619810203e3074cd848f0f7
Employee,Age,INT,Private,92
Employee,Salary,DECIMAL,Confidential,20745.99
Sales,FavoriteProducts,TEXT,Public,Last side half set.
Finance,LoanAmount,DECIMAL,Confidential,58609.59
Employee,Address,TEXT,Private,"7508 Spencer Unions
Ashleyhaven, MA 62131"
ITSecurity,LoginAttempts,INT,Private,84
ITSecurity,PasswordHash,TEXT,Secret,2932ead20460696f24183e9844ca8222666207bde32865e413d58cd79eef8ee3
Employee,Salary,DECIMAL,Confidential,21653.85
Healthcare,Diagnosis,TEXT,Confidential,Sound receive.
ITSecurity,APIKey,TEXT,Secret,2260e1c26c35c3acd36200fdd34057de
Healthcare,Prescription,TEXT,Confidential,Old chair matter.
Healthcare,Diagnosis,TEXT,Confidential,Several east street.
ITSecurity,SessionToken,TEXT,Secret,332946a1-10a1-4722-a354-a6e41c124e90
Employee,FullName,TEXT,Private,Emily Petersen
ITSecurity,APIKey,TEXT,Secret,e39fb692c72bb01eecb5d5db933dc05c
Sales,CustomerFeedback,TEXT,Public,Family her.
Employee,DateOfBirth,DATE,Private,1971-12-13
ITSecurity,APIKey,TEXT,Secret,66eee212170f892cebd0955330023f9f
Employee,Gender,TEXT,Private,trans
Employee,Address,TEXT,Private,"5644 Johnson Turnpike
Lake Christopher, MD 06325"
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
ITSecurity,SessionToken,TEXT,Secret,4e0f4f90-207f-4036-8131-450254a57fff
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB63IZKH99776274012573
Sales,LoyaltyPoints,INT,Private,79
Healthcare,EmergencyContact,TEXT,Private,Trevor Cole
Finance,LoanAmount,DECIMAL,Confidential,56540.01
Employee,FullName,TEXT,Private,Madison Burke
Healthcare,Diagnosis,TEXT,Confidential,Officer most near.
Sales,CustomerFeedback,TEXT,Public,Image site guy buy.
Sales,CustomerFeedback,TEXT,Public,Politics item we.
ITSecurity,SessionToken,TEXT,Secret,018794d9-7e86-41e8-85b1-c9469113f39f
Finance,BankAccountNumber,TEXT,Confidential,GB38QZVY03367610165408
ITSecurity,SessionToken,TEXT,Secret,741d4e22-17d2-4ce1-ba0e-7f0aeadefb40
Healthcare,Diagnosis,TEXT,Confidential,Production art.
Employee,EmployeeID,TEXT,Private,South ahead light.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Sales,CustomerFeedback,TEXT,Public,Trade maybe energy.
Finance,TaxID,TEXT,Secret,GB86DUDD73300961898354
Sales,DiscountCoupons,TEXT,Public,Natural body money.
Employee,EmployeeID,TEXT,Private,Hour reality.
Finance,TaxID,TEXT,Secret,GB90WSAR42046442974648
Employee,Address,TEXT,Private,"PSC 3611, Box 1646
APO AE 44510"
Employee,JobTitle,TEXT,Private,Money hand this.
Finance,LoanAmount,DECIMAL,Confidential,63827.33
ITSecurity,SessionToken,TEXT,Secret,be4b017e-d127-4bc3-919b-d8ab5c4c4503
Employee,Salary,DECIMAL,Confidential,77153.43
Employee,DateOfBirth,DATE,Private,1990-03-20
Employee,EmployeeID,TEXT,Private,Ask pattern again.
Employee,EmployeeID,TEXT,Private,Company seat want.
Sales,OrderHistory,TEXT,Public,Base decision three.
Employee,Department,TEXT,Private,Reflect on long.
Finance,BankAccountNumber,TEXT,Confidential,GB97XDOC84366804085195
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB11PGAD11178552472836
Employee,Email,TEXT,Private,amber70@example.com
ITSecurity,APIKey,TEXT,Secret,80907b2fbbf5acd8b486e23ca2c20324
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Employee,Gender,TEXT,Private,male
Employee,ManagerName,TEXT,Private,Steven Sanders
Finance,BankAccountNumber,TEXT,Confidential,GB18EGJX60103058141468
Sales,OrderHistory,TEXT,Public,Nothing sign.
ITSecurity,LoginAttempts,INT,Private,65
Healthcare,Diagnosis,TEXT,Confidential,Property generation.
Sales,DiscountCoupons,TEXT,Public,Practice whether.
Employee,Salary,DECIMAL,Confidential,73258.12
Finance,CreditCardNumber,TEXT,Secret,GB04MUFE55363649080805
Employee,Address,TEXT,Private,"113 Peter Drives
Burnettville, ND 06722"
Finance,TaxID,TEXT,Secret,GB20YFZB77173194434033
Sales,DiscountCoupons,TEXT,Public,Everyone commercial.
Finance,LoanAmount,DECIMAL,Confidential,6702.02
ITSecurity,SessionToken,TEXT,Secret,81226683-71f6-4049-ad2e-97edd49a35fd
Sales,CustomerFeedback,TEXT,Public,Suffer admit civil.
Employee,Age,INT,Private,52
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Employee,Email,TEXT,Private,christophermartin@example.com
Employee,Gender,TEXT,Private,male
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Employee,ManagerName,TEXT,Private,Lori Sawyer
Employee,DateOfBirth,DATE,Private,1999-02-18
Healthcare,MedicalHistory,TEXT,Confidential,Man operation firm.
Employee,PhoneNumber,TEXT,Private,(701)569-6153x077
Employee,Gender,TEXT,Private,female
Healthcare,Prescription,TEXT,Confidential,Seek artist.
Sales,FavoriteProducts,TEXT,Public,Need nor red.
Sales,DiscountCoupons,TEXT,Public,Bad place plant.
Employee,JobTitle,TEXT,Private,Test president.
Employee,Salary,DECIMAL,Confidential,43753.76
Healthcare,Prescription,TEXT,Confidential,Those exist scene.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB42FDUL71692311751261
Employee,Department,TEXT,Private,Expect else bar.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB31DCUM36427175436273
Sales,DiscountCoupons,TEXT,Public,Have shake floor.
ITSecurity,LoginAttempts,INT,Private,51
Finance,BankAccountNumber,TEXT,Confidential,GB53FIEC56652522383004
ITSecurity,SessionToken,TEXT,Secret,e0c11c0e-c0c1-4cea-b176-875473bffa8c
Finance,TaxID,TEXT,Secret,GB40UUAG46682521186715
Employee,PhoneNumber,TEXT,Private,+1-424-341-8855
Employee,Address,TEXT,Private,"790 Frank Stravenue Suite 876
North Ebony, TX 50333"
Sales,CustomerFeedback,TEXT,Public,White because.
Finance,CompanyBudget,DECIMAL,Confidential,51091.71
Finance,BankAccountNumber,TEXT,Confidential,GB67UOWS57528041137904
Employee,PhoneNumber,TEXT,Private,5067976160
Healthcare,Diagnosis,TEXT,Confidential,Sport brother.
Employee,Gender,TEXT,Private,male
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Sales,LoyaltyPoints,INT,Private,80
Finance,CreditCardNumber,TEXT,Secret,GB48KUJK20245232348717
Sales,LoyaltyPoints,INT,Private,47
Employee,Age,INT,Private,48
Healthcare,Diagnosis,TEXT,Confidential,Support someone I.
Employee,Age,INT,Private,68
ITSecurity,PasswordHash,TEXT,Secret,071ef4a9c1f454fde470acd224b9b9562523583c5c8d49504c99971715885662
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB50PUUM18769457666632
Finance,TaxID,TEXT,Secret,GB46HPYL43902381754610
Finance,TaxID,TEXT,Secret,GB64FUFT66002562771932
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Employee,EmployeeID,TEXT,Private,Student race list.
Employee,Age,INT,Private,43
Healthcare,Prescription,TEXT,Confidential,Onto hold heart.
Finance,CreditCardNumber,TEXT,Secret,GB11AUGD59059370484596
Employee,Salary,DECIMAL,Confidential,82698.04
Employee,EmployeeID,TEXT,Private,Number require.
ITSecurity,PasswordHash,TEXT,Secret,6e10863bd6a0a09d46cb5e75da1b082b9f60f726ea10b9c757f279b0bbe5e3ca
Employee,ManagerName,TEXT,Private,Elizabeth Gray
ITSecurity,LoginAttempts,INT,Private,39
Employee,EmployeeID,TEXT,Private,Speak letter.
Sales,FavoriteProducts,TEXT,Public,Something tonight.
Healthcare,EmergencyContact,TEXT,Private,Patricia Bailey
Finance,LoanAmount,DECIMAL,Confidential,4491.28
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Employee,JobTitle,TEXT,Private,Note those mission.
Employee,Gender,TEXT,Private,trans
Sales,DiscountCoupons,TEXT,Public,Medical bad high.
Sales,CustomerFeedback,TEXT,Public,So similar American.
Employee,Email,TEXT,Private,seanmartinez@example.org
Finance,CompanyBudget,DECIMAL,Confidential,48603.05
Employee,Salary,DECIMAL,Confidential,26463.84
Employee,EmployeeID,TEXT,Private,Dark learn six.
Employee,EmployeeID,TEXT,Private,Staff somebody.
Employee,PhoneNumber,TEXT,Private,001-240-994-1135x8233
Employee,FullName,TEXT,Private,Cheryl Mcclure
Finance,CompanyBudget,DECIMAL,Confidential,9717.44
ITSecurity,LoginAttempts,INT,Private,48
Sales,FavoriteProducts,TEXT,Public,Minute until talk.
Healthcare,Prescription,TEXT,Confidential,Start themselves.
Finance,CompanyBudget,DECIMAL,Confidential,4981.26
Employee,Gender,TEXT,Private,male
Employee,FullName,TEXT,Private,Bobby Hunt
ITSecurity,APIKey,TEXT,Secret,f1ffa251c98e53941f042506545fe821
Employee,PhoneNumber,TEXT,Private,+1-932-341-1936x850
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB02DAND05458805161507
Finance,BankAccountNumber,TEXT,Confidential,GB77YGOU33793131320160
Finance,BankAccountNumber,TEXT,Confidential,GB23TAYP82082606756405
Finance,InvestmentValue,DECIMAL,Confidential,75728.7
ITSecurity,LoginAttempts,INT,Private,38
Healthcare,EmergencyContact,TEXT,Private,Natalie Brown
Employee,EmployeeID,TEXT,Private,Usually start.
Finance,CompanyBudget,DECIMAL,Confidential,80214.73
ITSecurity,SessionToken,TEXT,Secret,f2825a81-9634-47a4-95d2-26459afd2902
Finance,LoanAmount,DECIMAL,Confidential,60280.87
Finance,LoanAmount,DECIMAL,Confidential,19151.91
ITSecurity,LoginAttempts,INT,Private,39
Finance,CompanyBudget,DECIMAL,Confidential,13472.92
Healthcare,Prescription,TEXT,Confidential,Cultural chair.
ITSecurity,LoginAttempts,INT,Private,81
